,price,location,version,year,engine,km,owner_num,gear_type,color,origin_own,nxt_test,test_cost
995,"35,900 ₪",ראשון לציון,יונדאי I10 I10 INSIGHT,2014,998 ליטר בנזין,"120,000",1,אוטומטי,שנהב לבן,פרטית,3 חודשים,985 ₪
996,"107,000 ₪",ירושלים,טויוטה קורולה COROLLA LIMITED,2018,1598 ליטר בנזין,"50,000",1,אוטומטי,ברונזה,פרטית,0,"1,604 ₪"
997,"130,000 ₪",כרמיאל,טויוטה C-HR HYBRID LAUNCH ED.,2020,1798 ליטר בנזין,"113,000",1,אוטומטי,כתום,פרטית,0,"2,130 ₪"
998,"107,900 ₪",חיפה,יונדאי קונה KONA PRESTIGE,2019,1591 ליטר בנזין,"67,652",1,אוטומטי,שחור,פרטית,4 חודשים,"1,604 ₪"
999,"36,000 ₪",עפולה,רנו מגאן MEGANE EXPRESSION,2015,1461 ליטר דיזל,"125,000",2,אוטומטי,שנהב לבן,פרטית,11 חודשים,"1,424 ₪"
1000,"45,000 ₪",כפר כנא,ניסאן מיקרה MICRA VISIA,2017,1198 ליטר בנזין,"105,000",1,אוטומטי,שחור מטלי,פרטית,0,"1,102 ₪"
1001,"129,000 ₪",נתניה,יונדאי טוסון TUCSON TURBO LUXURY,2018,1591 ליטר בנזין,"98,000",3,אוטומטי,שנהב לבן,פרטית,0,"2,019 ₪"
1002,"99,000 ₪",נתניה,יונדאי איוניק HYBRID PREMIUM,2019,1580 ליטר בנזין,"122,000",1,אוטומטי,שנהב לבן,פרטית,3 חודשים,"1,604 ₪"
1003,"39,000 ₪",כפר כנא,סובארו פורסטר FORESTER B,2009,1994 ליטר בנזין,"260,000",3,אוטומטי,אפור כהה,פרטית,1 חודשים,"1,427 ₪"
1004,"349,000 ₪",ראשון לציון,מרצדס GLE 450 4MATIC AMG COUPE,2017,2996 ליטר בנזין,"120,000",3,אוטומטי,שנהב לבן,פרטית,1 חודשים,"3,357 ₪"
1005,"48,000 ₪",פתח תקווה,יונדאי I20 I20 INSPIRE,2015,1368 ליטר בנזין,"151,000",3,אוטומטי,שנהב לבן,ליסינג,6 חודשים,"1,205 ₪"
1006,"101,900 ₪",חדרה,ניסאן קשקאי QASHQAI ACENTA,2020,1332 ליטר בנזין,"126,651",1,אוטומטי,לבן,ליסינג,11 חודשים,"1,835 ₪"
1007,"93,900 ₪",רמת השרון,סיטרואן C5 AIRCROSS C5 AIRCROSS FEEL,2019,1499 ליטר דיזל,"129,905",1,אוטומטי,אפור,פרטית,0,"2,130 ₪"
1008,"46,500 ₪",חדרה,יונדאי I25 I25 INSPIRE,2015,1368 ליטר בנזין,"104,000",2,אוטומטי,שחור,השכרה,5 חודשים,"1,205 ₪"
1009,"57,000 ₪",נתניה,סקודה אוקטביה OCTAVIA AMBITION,2015,1197 ליטר בנזין,"113,000",2,אוטומטי,שחור מטלי,ליסינג,6 חודשים,"1,424 ₪"
1010,"55,000 ₪",נתיבות,סקודה אוקטביה OCTAVIA SPECIAL,2017,1968 ליטר דיזל,"300,000",2,אוטומטי,שנהב לבן,אחר,0,"2,019 ₪"
1011,"74,000 ₪",נתניה,קיה פיקנטו PICANTO LX,2019,1248 ליטר בנזין,"53,000",1,אוטומטי,כסף,אחר,1 חודשים,"1,102 ₪"
1012,"188,000 ₪",נתניה,מזדה 6 MAZDA 6 BLACK EDITIO,2022,2488 ליטר בנזין,"11,000",2,אוטומטי,שחור,פרטית,11 חודשים,0
1013,"119,000 ₪",עיספיא,MG ZS EV NET-UP S,2021,חשמלי,"38,000",1,אוטומטי,שחור,פרטית,11 חודשים,"2,130 ₪"
1014,"78,000 ₪",כפר כנא,סקודה אוקטביה OCTAVIA AMBITION,2018,999 ליטר בנזין,"150,000",1,אוטומטי,שנהב לבן,ליסינג,2 חודשים,"1,604 ₪"
1015,"117,500 ₪",ראשון לציון,סיאט לאון LEON STYLE,2019,1498 ליטר בנזין,"75,000",1,אוטומטי,כסף,פרטית,7 חודשים,"1,604 ₪"
1016,"185,000 ₪",קרית שמונה,סקודה קודיאק KODIAQ STYLE,2021,1498 ליטר בנזין,"72,000",1,אוטומטי,שחור מטלי,פרטית,1 חודשים,"2,417 ₪"
1017,"134,999 ₪",חיפה,מזדה CX-30 CX-30 COMFORT,2020,1998 ליטר בנזין,"72,000",1,אוטומטי,שנהב לבן,ליסינג,6 חודשים,"2,130 ₪"
1018,"154,900 ₪",ראשון לציון,פולקסווגן גולף GOLF GTI,2017,1984 ליטר בנזין,"95,000",1,אוטומטי,שחור,פרטית,0,"2,019 ₪"
1019,"73,770 ₪",כפר סבא,שברולט ספארק SPARK LT PLUS,2020,1399 ליטר בנזין,"48,000",2,אוטומטי,אפור מטל,פרטית,4 חודשים,"1,235 ₪"
1020,"85,000 ₪",לוד,סקודה אוקטביה NEW OCTAVIA EXCLUSIVE,2017,1395 ליטר בנזין,"118,000",2,אוטומטי,קפה מטאלי,פרטית,3 חודשים,"1,835 ₪"
1021,"32,000 ₪",פתח תקווה,יונדאי I30 I30 INSPIRE,2014,1591 ליטר בנזין,"204,000",3,אוטומטי,כסף,ליסינג,1 חודשים,"1,424 ₪"
1022,"349,103 ₪",נתניה,לנד רובר רינג' רובר אווק R.ROVER EVOQUE SE 160,2023,1498 ליטר בנזין,0,1,אוטומטי,אפור,ליסינג,0,"4,731 ₪"
1023,"99,900 ₪",עיספיא,סיאט ארונה ARONA STYLE,2020,999 ליטר בנזין,"55,000",1,אוטומטי,שנהב לבן,ליסינג,0,"1,529 ₪"
1024,"119,900 ₪",ראשון לציון,מזדה CX-5 CX-5 EXECUTIVE,2018,1998 ליטר בנזין,"111,000",1,אוטומטי,שנהב לבן,פרטית,10 חודשים,0
1025,"19,900 ₪",חיפה,יונדאי I30 I30 INSPIRE,2008,1591 ליטר בנזין,"198,000",3,אוטומטי,שנהב לבן,ליסינג,0,"1,074 ₪"
1026,"24,900 ₪",חיפה,מזדה 2 MAZDA 2 ACTIVE,2011,1498 ליטר בנזין,"169,000",4,אוטומטי,כסף,ליסינג,7 חודשים,"1,074 ₪"
1027,"115,900 ₪",פתח תקווה,קיה סטוניק STONIC GT LINE,2021,998 ליטר בנזין,"27,000",1,אוטומטי,שנהב לבן,פרטית,6 חודשים,"1,811 ₪"
1028,"125,900 ₪",מאיפה שנוח לך בארץ,פולקסווגן גולף GOLF FORTLINE PLU,2019,1498 ליטר בנזין,"36,545",1,אוטומטי,אפור,אחר,7 חודשים,"1,835 ₪"
1029,"105,900 ₪",חדרה,קיה נירו NIRO LX,2019,1580 ליטר בנזין,"141,542",1,אוטומטי,כסוף,ליסינג,8 חודשים,"1,604 ₪"
1030,"117,000 ₪",נתניה,סקודה קארוק KAROQ AMBITION,2019,1498 ליטר בנזין,"112,000",1,אוטומטי,אפור בהיר מטלי,אחר,1 חודשים,"1,835 ₪"
1031,"105,900 ₪",חיפה,קיה ספורטז' SPORTAGE URBAN,2019,1598 ליטר דיזל,"78,941",2,אוטומטי,לבן,פרטית,2 חודשים,"1,835 ₪"
1032,"108,900 ₪",רמת השרון,קיה ספורטז' SPORTAGE URBAN,2018,1999 ליטר בנזין,"80,763",1,אוטומטי,שחור,פרטית,1 חודשים,"1,835 ₪"
1033,"49,000 ₪",עפולה,יונדאי IX35 IX35 ELITE,2011,1995 ליטר דיזל,"174,662",3,אוטומטי,כסוף כהה,פרטית,4 חודשים,"1,508 ₪"
1034,"132,000 ₪",נתניה,קיה סטוניק STONIC LX,2022,998 ליטר בנזין,0,1,אוטומטי,שנהב לבן,פרטית,5 חודשים,"1,529 ₪"
1035,"149,999 ₪",חיפה,וולבו XC40 T4 MOMENTUM,2018,1969 ליטר בנזין,"124,000",1,אוטומטי,שחור,פרטית,5 חודשים,"2,563 ₪"
1036,"101,202 ₪",רעננה,הונדה HR-V HR-V COMFORT,2019,1498 ליטר בנזין,"77,000",1,אוטומטי,שנהב לבן,פרטית,3 חודשים,"1,604 ₪"
1037,"74,900 ₪",ראשון לציון,יונדאי I10 I10 PRIME PLUS,2021,1197 ליטר בנזין,"2,081",2,אוטומטי,בורדו מטל,פרטית,0,"1,235 ₪"
1038,"97,000 ₪",כפר חסידים א',מזדה 3 MAZDA 3 PREMIUM,2018,1998 ליטר בנזין,"90,000",1,אוטומטי,שנהב לבן,פרטית,0,"1,604 ₪"
1039,"77,900 ₪",אשדוד,סיאט איביזה IBIZA REFERENCE,2020,999 ליטר בנזין,"69,336",1,אוטומטי,לבן,ליסינג,12 חודשים,0
1040,"97,900 ₪",פתח תקווה,יונדאי קונה KONA PRESTIGE,2018,1591 ליטר בנזין,"59,544",2,אוטומטי,כחול בהיר,פרטית,3 חודשים,"1,604 ₪"
1041,"113,900 ₪",חדרה,מיצובישי אאוטלנדר OUTLANDER INTENSE,2019,1998 ליטר בנזין,"130,032",1,אוטומטי,אפור,ליסינג,0,"2,417 ₪"
1042,"86,000 ₪",נתניה,מיצובישי ASX ASX INTENSE,2019,1998 ליטר בנזין,"89,000",1,אוטומטי,אפור,ליסינג,1 חודשים,"1,604 ₪"
1043,"268,000 ₪",חולון,ג'יפ קומפאס COMPASS 80TH ANNIV,2022,1332 ליטר חשמל/בנזין,0,1,אוטומטי,לבן,פרטית,4 חודשים,"3,366 ₪"
1044,"89,900 ₪",ראשון לציון,יונדאי איוניק HYBRID PREMIUM,2019,1580 ליטר בנזין,"154,385",1,אוטומטי,שחור,ליסינג,6 חודשים,"1,604 ₪"
1045,"84,999 ₪",חיפה,קיה פיקנטו PICANTO GT LINE,2020,1248 ליטר בנזין,"40,000",1,אוטומטי,שנהב לבן,פרטית,1 חודשים,"1,235 ₪"
1046,"51,000 ₪",מאיפה שנוח לך בארץ,סיטרואן C4 פיקאסו C4 PICASSO COMFORT PK,2017,1598 ליטר בנזין,"116,852",1,אוטומטי,אפור,אחר,1 חודשים,"1,604 ₪"
1047,"81,000 ₪",רחובות,קיה ספורטז' SPORTAGE URBAN,2016,1591 ליטר בנזין,"39,000",1,אוטומטי,שנהב לבן,פרטית,0,"1,424 ₪"
1048,"205,000 ₪",קרית שמונה,סקודה סופרב SUPERB FL STYLE,2021,1498 ליטר בנזין,"45,000",2,אוטומטי,אפור מטל,פרטית,1 חודשים,"2,417 ₪"
1049,"32,999 ₪",חיפה,אופל אדם ADAM JAM,2015,1398 ליטר בנזין,"103,000",3,ידני,שחור מטלי,ליסינג,1 חודשים,985 ₪
1050,"85,000 ₪",רמלה,טויוטה יאריס HYBRID ECO,2019,1497 ליטר בנזין,"75,000",1,אוטומטי,כסף מטלי,ליסינג,2 חודשים,"1,353 ₪"
1051,"24,000 ₪",ראשון לציון,יונדאי I10 I10 INSIGHT,2015,998 ליטר בנזין,"47,000",3,ידני,כתום,פרטית,0,985 ₪
1052,"105,000 ₪",טמרה,יונדאי טוסון TUCSON OPEN SKY,2016,1999 ליטר בנזין,"101,000",1,אוטומטי,אפור,פרטית,6 חודשים,"1,693 ₪"
1053,"350,000 ₪",ירושלים,טויוטה היילקס HILUX ADVENTURE,2022,2755 ליטר דיזל,0,1,אוטומטי,כסף מטלי,פרטית,5 חודשים,"3,366 ₪"
1054,"95,000 ₪",רעננה,טויוטה קורולה SDN SUN,2019,1598 ליטר בנזין,"94,000",1,אוטומטי,תכלת מטאלי,ליסינג,9 חודשים,"1,604 ₪"
1055,"90,000 ₪",נוף הגליל,רנו מגאן MEGANE INTENSE,2019,1461 ליטר דיזל,"140,000",1,אוטומטי,שנהב לבן,ליסינג,3 חודשים,"1,604 ₪"
1056,"88,500 ₪",בת ים,MG ZS ZS NET UP,2020,999 ליטר בנזין,"105,000",2,אוטומטי,אדום,פרטית,11 חודשים,"1,353 ₪"
1057,"52,900 ₪",רמת השרון,פיג'ו 208 208 ACTIVE PRO,2017,1199 ליטר בנזין,"54,935",2,אוטומטי,שנהב לבן,פרטית,1 חודשים,"1,102 ₪"
1058,"82,000 ₪",נתניה,קאדילאק ATS ATS LUXURY,2016,1998 ליטר בנזין,"90,000",3,אוטומטי,אפור,פרטית,3 חודשים,"1,962 ₪"
1059,"78,000 ₪",נס ציונה,סיטרואן ברלינגו BERLINGO LIVE,2019,1499 ליטר דיזל,"100,000",1,ידני,שנהב לבן,השכרה,6 חודשים,"1,604 ₪"
1060,"106,900 ₪",נתניה,פיג'ו 3008 3008 ACTIVE,2018,1560 ליטר דיזל,"53,000",1,אוטומטי,שנהב לבן,פרטית,5 חודשים,"1,835 ₪"
1061,"129,000 ₪",קרית שמונה,ג'יפ גראנד צ'ירוקי GRAND CHEROKEE LIMITED,2012,2987 ליטר דיזל,"137,000",1,אוטומטי,שחור,פרטית,3 חודשים,"1,726 ₪"
1062,"238,000 ₪",נתניה,מיצובישי אאוטלנדר OUTLANDER INSTYLE,2023,2488 ליטר בנזין,0,1,אוטומטי,שנהב לבן,פרטית,10 חודשים,"2,417 ₪"
1063,"205,000 ₪",עפולה,מזדה CX-5 MAZDA CX-5 EXECUTIVE,2023,1998 ליטר בנזין,0,1,אוטומטי,שחור,פרטית,11 חודשים,0
1064,"194,500 ₪",קרית אתא,סקודה קודיאק KODIAQ AMBITION,2021,1498 ליטר בנזין,"50,000",1,אוטומטי,אפור מטל,פרטית,3 חודשים,"2,417 ₪"
1065,"95,000 ₪",בת ים,יונדאי איוניק HYBRID PREMIUM,2018,1580 ליטר בנזין,"88,000",3,אוטומטי,שנהב לבן,פרטית,1 חודשים,"1,604 ₪"
1066,"110,000 ₪",ירכא,סקודה אוקטביה OCTAVIA AMBITION,2019,1498 ליטר בנזין,"100,000",1,אוטומטי,שנהב לבן,ליסינג,0,"1,811 ₪"
1067,"245,000 ₪",אבו סנאן,מרצדס CLA קלאס CLA180 PROG PLUS,2021,1332 ליטר בנזין,"50,000",1,אוטומטי,שנהב לבן,פרטית,0,"3,366 ₪"
1068,"142,582 ₪",רעננה,מזדה CX-5 CX-5 LUXURY,2019,1998 ליטר בנזין,"62,000",1,אוטומטי,שנהב לבן,פרטית,1 חודשים,"2,019 ₪"
1069,"64,900 ₪",פתח תקווה,יונדאי I10 I10 PRIME,2018,1248 ליטר בנזין,"67,453",2,אוטומטי,אפור מטל,פרטית,8 חודשים,"1,102 ₪"
1070,"75,900 ₪",פתח תקווה,יונדאי I25 I25 PREMIUM,2018,1591 ליטר בנזין,"105,756",2,אוטומטי,שנהב לבן,פרטית,0,"1,353 ₪"
1071,"185,000 ₪",ירושלים,טויוטה RAV4 HYBRID LIMITED,2019,2494 ליטר בנזין,"71,000",1,אוטומטי,שנהב לבן,פרטית,3 חודשים,"2,019 ₪"
1072,"177,900 ₪",ראשון לציון,סקודה קודיאק KODIAQ L K,2020,1984 ליטר בנזין,"97,000",1,אוטומטי,שנהב לבן,פרטית,7 חודשים,"3,366 ₪"
1073,"102,900 ₪",חיפה,יונדאי טוסון TUCSON PREMIUM,2017,1999 ליטר בנזין,"110,729",1,אוטומטי,אפור,פרטית,11 חודשים,"1,584 ₪"
1074,"610,000 ₪",עפולה,ב מ וו X5 M-SPORT SE M-SPORT SE,2023,2993 ליטר דיזל,0,1,אוטומטי,שנהב לבן,פרטית,10 חודשים,"4,731 ₪"
1075,"70,900 ₪",חדרה,סקודה אוקטביה סטיישן OCTAVIA SPACE AMBITION,2018,1498 ליטר בנזין,"155,161",1,אוטומטי,צהוב מטאלי,ליסינג,9 חודשים,"1,604 ₪"
1076,"105,000 ₪",נתניה,קיה נירו NIRO LX,2019,1580 ליטר בנזין,"93,000",1,אוטומטי,שנהב לבן,ליסינג,3 חודשים,"1,604 ₪"
1077,"114,900 ₪",פתח תקווה,קיה ספורטז' SPORTAGE PREMIUM GT,2018,1591 ליטר בנזין,"85,000",1,אוטומטי,אפור,פרטית,5 חודשים,"2,019 ₪"
1078,"36,000 ₪",רחובות,יונדאי I20 I20 INSIGHT,2013,1396 ליטר בנזין,"145,000",2,אוטומטי,כסף,השכרה,1 חודשים,985 ₪
1079,"75,900 ₪",ראשון לציון,סקודה אוקטביה OCTAVIA AMBITION,2017,1395 ליטר בנזין,"135,000",2,אוטומטי,אפור מטל,פרטית,4 חודשים,"1,604 ₪"
1080,"79,900 ₪",ראשון לציון,רנו מגאן MEGANE INTENSE,2020,1461 ליטר דיזל,"149,000",1,אוטומטי,שנהב לבן,פרטית,4 חודשים,"1,811 ₪"
1081,"75,000 ₪",שדרות,יונדאי טוסון TUCSON PRIME,2016,1591 ליטר בנזין,"144,000",2,אוטומטי,כסף,ליסינג,0,"1,835 ₪"
1082,"75,400 ₪",מאיפה שנוח לך בארץ,שברולט ספארק SPARK LT PLUS,2019,1399 ליטר בנזין,"100,030",1,אוטומטי,כסוף,ליסינג,12 חודשים,0
1083,"68,870 ₪",נתניה,קיה פיקנטו PICANTO LX,2020,1248 ליטר בנזין,"47,693",2,אוטומטי,כסוף,ליסינג,0,"1,235 ₪"
1084,"35,900 ₪",ראשון לציון,מזדה 5 MAZDA 5 EXECUTIVE,2010,1999 ליטר בנזין,"183,000",3,אוטומטי,כסף,פרטית,8 חודשים,"1,427 ₪"
1085,"165,900 ₪",ראשון לציון,פיג'ו 5008 5008 ACTIVE,2022,1199 ליטר בנזין,"6,000",1,אוטומטי,אפור כהה,פרטית,3 חודשים,0
1086,"145,000 ₪",עפולה,מזדה CX-30 CX-30 PREMIUM,2022,1998 ליטר בנזין,"21,208",1,אוטומטי,כחול,פרטית,0,"2,417 ₪"
1087,"230,000 ₪",נתניה,טויוטה RAV4 HYBRID E-MOTION SKY,2021,2487 ליטר בנזין,"26,000",1,אוטומטי,שנהב לבן,פרטית,1 חודשים,"3,366 ₪"
1088,"29,900 ₪",חיפה,פיג'ו 308 SW SW ACTIVE,2016,1199 ליטר בנזין,"148,000",2,אוטומטי,שנהב לבן,פרטית,0,"1,424 ₪"
1089,"78,000 ₪",חולון,מיצובישי פאג'רו PAJERO LIMITED,2008,3828 ליטר בנזין,"330,000",10,אוטומטי,שחור,פרטית,4 חודשים,"1,726 ₪"
1090,"63,000 ₪",חיפה,טויוטה קורולה COROLLA SUN,2014,1598 ליטר בנזין,"167,000",1,אוטומטי,אפור כהה מטלי,ליסינג,6 חודשים,"1,424 ₪"
1091,"49,000 ₪",חדרה,סיטרואן ברלינגו BERLINGO MAXI,2016,1560 ליטר דיזל,"180,000",2,ידני,שנהב לבן,ליסינג,0,"1,604 ₪"
1092,"37,000 ₪",חולון,ניסאן ג'וק JUKE TEKNA,2012,1598 ליטר בנזין,"159,000",2,אוטומטי,שחור מטלי,פרטית,1 חודשים,"1,369 ₪"
1093,"64,900 ₪",נתיבות,דאציה דאסטר DUSTER PRESTIGE,2016,1461 ליטר דיזל,"150,000",2,ידני,שחור מטלי,פרטית,3 חודשים,"1,424 ₪"
1094,"138,000 ₪",חיפה,טויוטה קאמרי HYBRID SE,2018,2487 ליטר בנזין,"100,000",1,אוטומטי,שחור מטלי,פרטית,6 חודשים,"2,019 ₪"
1095,"68,000 ₪",רמלה,יונדאי I10 I10 PRIME,2019,1248 ליטר בנזין,"95,000",1,אוטומטי,שנהב לבן,ליסינג,1 חודשים,"1,102 ₪"
1096,"111,000 ₪",נתניה,טויוטה קורולה HSD SDN SUN,2019,1798 ליטר בנזין,"127,000",1,אוטומטי,לבן,אחר,0,"1,604 ₪"
1097,"119,999 ₪",חיפה,מיצובישי אקליפס קרוס ECLIPSE CROSS PREMIUM,2018,1499 ליטר בנזין,"42,000",1,אוטומטי,שחור,פרטית,0,"2,019 ₪"
1098,"134,000 ₪",נתניה,מזדה CX-3 CX-3 SPORT,2021,1998 ליטר בנזין,"13,000",1,אוטומטי,שנהב לבן,פרטית,10 חודשים,"1,811 ₪"
1099,"39,000 ₪",כפר חסידים א',קיה פיקנטו PICANTO LX,2014,1248 ליטר בנזין,"140,000",1,אוטומטי,שנהב לבן,פרטית,2 חודשים,985 ₪
1100,"109,900 ₪",פתח תקווה,פיג'ו 3008 3008 ACTIVE,2019,1499 ליטר דיזל,"129,648",1,אוטומטי,אפור כהה,פרטית,2 חודשים,"1,835 ₪"
1101,"14,999 ₪",פרדס חנה כרכור,הונדה סיוויק CIVIC LS,2006,1799 ליטר בנזין,"220,000",3,אוטומטי,בז,פרטית,10 חודשים,"1,262 ₪"
1102,"129,900 ₪",עפולה,סיאט לאון LEON STYLE,2020,1498 ליטר בנזין,"27,000",2,אוטומטי,אדום,אחר,10 חודשים,"1,811 ₪"
1103,"136,900 ₪",ראשון לציון,קיה נירו NIRO EX,2020,1580 ליטר בנזין,"58,000",1,אוטומטי,שחור,פרטית,4 חודשים,"2,130 ₪"
1104,"630,000 ₪",שפרעם,ב מ וו X5 M-SPORT SE M-SPORT SE,2023,2993 ליטר דיזל,20,1,אוטומטי,שחור מטלי,פרטית,10 חודשים,"4,731 ₪"
1105,"745,500 ₪",באר שבע,מרצדס GLE 53 4MATIC COUPE EDITIO,2021,2999 ליטר בנזין,"40,000",1,אוטומטי,שנהב לבן,פרטית,0,"4,731 ₪"
1106,"98,900 ₪",כרמיאל,סיאט אטקה ATECA STYLE,2019,1498 ליטר בנזין,"106,049",1,אוטומטי,לבן,ליסינג,9 חודשים,"1,604 ₪"
1107,"119,900 ₪",פתח תקווה,MG ZS EV NET-UP S,2020,חשמלי,"60,000",1,אוטומטי,לבן,פרטית,0,"1,811 ₪"
